GameID,Turn,Player,Action,Target,Success,Challenged,Blocked
9005,0,0,Steal,1,No,Yes,No
9005,1,1,Exchange,-,No,Yes,No
9005,2,2,Steal,5,No,Yes,3
9005,3,3,Steal,2,No,Yes,No
9005,4,4,Steal,0,No,Yes,No
9005,5,5,Tax,-,No,Yes,No
9005,6,0,Exchange,-,No,Yes,No
9005,7,1,Steal,2,No,Yes,No
9005,8,2,Exchange,-,No,Yes,No
9005,9,3,Exchange,-,Yes,No,No
9005,14,2,Foreign Aid,-,Yes,No,No
9005,15,3,Exchange,-,No,Yes,No
9005,20,2,Assassinate,3,No,Yes,No
9005,21,3,Exchange,-,Yes,No,No
9005,26,2,Income,-,Yes,No,No
9005,27,3,Exchange,-,Yes,No,No
9005,32,2,Foreign Aid,-,No,No,3
9004,0,0,Steal,5,No,Yes,No
9004,1,1,Steal,4,No,Yes,3
9004,3,3,Income,-,Yes,No,No
9004,4,4,Steal,3,No,Yes,No
9004,5,5,Steal,0,No,Yes,No
9004,6,0,Steal,5,No,Yes,No
9004,7,1,Foreign Aid,-,No,No,3
9004,9,3,Tax,-,Yes,No,No
9004,13,1,Foreign Aid,-,Yes,No,No
9004,15,3,Tax,-,Yes,No,No
9004,19,1,Tax,-,Yes,Yes,No
9004,21,3,Exchange,-,Yes,No,No
9004,25,1,Foreign Aid,-,Yes,No,No
9004,27,3,Tax,-,Yes,No,No
9004,31,1,Assassinate,3,Yes,No,No
9004,33,3,Coup,1,Yes,No,No
9004,37,1,Assassinate,3,Yes,No,No
9004,39,3,Exchange,-,Yes,No,No
9004,43,1,Assassinate,3,No,Yes,No
9006,0,0,Exchange,-,Yes,Yes,No
9006,1,1,Income,-,Yes,No,No
9006,2,2,Steal,4,No,Yes,No
9006,3,3,Income,-,Yes,No,No
9006,4,4,Steal,0,No,Yes,No
9006,5,5,Exchange,-,No,Yes,No
9006,6,0,Exchange,-,No,Yes,No
9006,7,1,Assassinate,3,No,Yes,2
9006,8,2,Tax,-,No,Yes,No
9006,9,3,Assassinate,0,No,Yes,No
9006,12,0,Exchange,-,Yes,No,No
9006,13,1,Income,-,Yes,No,No
9006,14,2,Steal,1,No,Yes,No
9006,15,3,Steal,1,No,Yes,No
9006,18,0,Exchange,-,Yes,No,No
9006,19,1,Income,-,Yes,No,No
9006,24,0,Exchange,-,No,Yes,No
9008,0,0,Steal,1,No,Yes,No
9008,1,1,Exchange,-,No,Yes,No
9008,2,2,Steal,5,No,Yes,3
9008,3,3,Steal,2,No,Yes,No
9008,4,4,Steal,0,No,Yes,No
9008,5,5,Tax,-,No,Yes,No
9008,6,0,Exchange,-,No,Yes,No
9008,7,1,Steal,2,No,Yes,No
9008,8,2,Exchange,-,No,Yes,No
9008,9,3,Exchange,-,Yes,No,No
9008,14,2,Foreign Aid,-,Yes,No,No
9008,15,3,Exchange,-,No,Yes,No
9008,20,2,Assassinate,3,No,Yes,No
9008,21,3,Exchange,-,Yes,No,No
9008,26,2,Income,-,Yes,No,No
9008,27,3,Exchange,-,Yes,No,No
9008,32,2,Foreign Aid,-,No,No,3
9007,0,0,Tax,-,No,Yes,No
9007,1,1,Tax,-,Yes,Yes,No
9007,2,2,Income,-,Yes,No,No
9007,3,3,Steal,2,No,Yes,5
9007,4,4,Income,-,Yes,No,No
9007,5,5,Exchange,-,Yes,Yes,No
9007,7,1,Steal,5,No,Yes,No
9007,9,3,Steal,1,No,Yes,No
9007,10,4,Assassinate,5,No,Yes,No
9007,11,5,Exchange,-,Yes,No,No
9007,13,1,Tax,-,Yes,Yes,No
9007,15,3,Tax,-,Yes,No,No
9007,17,5,Income,-,Yes,No,No
9007,19,1,Tax,-,Yes,No,No
9007,21,3,Income,-,Yes,No,No
9007,23,5,Exchange,-,Yes,No,No
9007,25,1,Coup,5,Yes,No,No
9007,27,3,Income,-,Yes,No,No
9007,29,5,Exchange,-,No,Yes,No
9007,31,1,Tax,-,No,Yes,No
9007,33,3,Foreign Aid,-,No,No,5
9007,35,5,Exchange,-,No,Yes,No
9007,37,1,Steal,3,No,Yes,No
9007,39,3,Coup,5,Yes,No,No
9007,41,5,Exchange,-,Yes,No,No
9007,45,3,Steal,5,No,Yes,No
9009,0,0,Steal,2,No,Yes,No
9009,1,1,Exchange,-,No,Yes,No
9009,2,2,Steal,0,No,Yes,4
9009,3,3,Income,-,Yes,No,No
9009,4,4,Exchange,-,No,Yes,No
9009,5,5,Steal,2,No,Yes,No
9009,6,0,Steal,2,No,Yes,No
9009,7,1,Tax,-,No,Yes,No
9009,8,2,Steal,3,No,No,4
9009,9,3,Assassinate,4,No,Yes,No
9009,10,4,Tax,-,No,Yes,No
9009,14,2,Steal,4,No,No,4
9009,16,4,Tax,-,Yes,No,No
9009,20,2,Steal,4,No,Yes,No
9009,22,4,Exchange,-,Yes,No,No
9009,26,2,Steal,4,No,No,4
9011,0,0,Steal,1,No,Yes,No
9011,1,1,Exchange,-,No,Yes,No
9011,2,2,Steal,5,No,Yes,3
9011,3,3,Steal,2,No,Yes,No
9011,4,4,Steal,0,No,Yes,No
9011,5,5,Tax,-,No,Yes,No
9011,6,0,Exchange,-,No,Yes,No
9011,7,1,Steal,2,No,Yes,No
9011,8,2,Exchange,-,No,Yes,No
9011,9,3,Exchange,-,Yes,No,No
9011,14,2,Foreign Aid,-,Yes,No,No
9011,15,3,Exchange,-,No,Yes,No
9011,20,2,Assassinate,3,No,Yes,No
9011,21,3,Exchange,-,Yes,No,No
9011,26,2,Income,-,Yes,No,No
9011,27,3,Exchange,-,Yes,No,No
9011,32,2,Foreign Aid,-,No,No,3
9010,0,0,Tax,-,No,Yes,No
9010,1,1,Tax,-,Yes,Yes,No
9010,2,2,Income,-,Yes,No,No
9010,3,3,Steal,2,No,Yes,5
9010,4,4,Income,-,Yes,No,No
9010,5,5,Exchange,-,Yes,Yes,No
9010,7,1,Steal,5,No,Yes,No
9010,9,3,Steal,1,No,Yes,No
9010,10,4,Assassinate,5,No,Yes,No
9010,11,5,Exchange,-,Yes,No,No
9010,13,1,Tax,-,Yes,Yes,No
9010,15,3,Tax,-,Yes,No,No
9010,17,5,Income,-,Yes,No,No
9010,19,1,Tax,-,Yes,No,No
9010,21,3,Income,-,Yes,No,No
9010,23,5,Exchange,-,Yes,No,No
9010,25,1,Coup,5,Yes,No,No
9010,27,3,Income,-,Yes,No,No
9010,29,5,Exchange,-,No,Yes,No
9010,31,1,Tax,-,No,Yes,No
9010,33,3,Foreign Aid,-,No,No,5
9010,35,5,Exchange,-,No,Yes,No
9010,37,1,Steal,3,No,Yes,No
9010,39,3,Coup,5,Yes,No,No
9010,41,5,Exchange,-,Yes,No,No
9010,45,3,Steal,5,No,Yes,No
9012,0,0,Steal,2,No,Yes,No
9012,1,1,Exchange,-,No,Yes,No
9012,2,2,Steal,0,No,Yes,4
9012,3,3,Income,-,Yes,No,No
9012,4,4,Exchange,-,No,Yes,No
9012,5,5,Steal,2,No,Yes,No
9012,6,0,Steal,2,No,Yes,No
9012,7,1,Tax,-,No,Yes,No
9012,8,2,Steal,3,No,No,4
9012,9,3,Assassinate,4,No,Yes,No
9012,10,4,Tax,-,No,Yes,No
9012,14,2,Steal,4,No,No,4
9012,16,4,Tax,-,Yes,No,No
9012,20,2,Steal,4,No,Yes,No
9012,22,4,Exchange,-,Yes,No,No
9012,26,2,Steal,4,No,No,4
9013,0,0,Steal,2,No,Yes,No
9013,1,1,Exchange,-,No,Yes,No
9013,2,2,Steal,0,No,Yes,4
9013,3,3,Income,-,Yes,No,No
9013,4,4,Exchange,-,No,Yes,No
9013,5,5,Steal,2,No,Yes,No
9013,6,0,Steal,2,No,Yes,No
9013,7,1,Tax,-,No,Yes,No
9013,8,2,Steal,3,No,No,4
9013,9,3,Assassinate,4,No,Yes,No
9013,10,4,Tax,-,No,Yes,No
9013,14,2,Steal,4,No,No,4
9013,16,4,Tax,-,Yes,No,No
9013,20,2,Steal,4,No,Yes,No
9013,22,4,Exchange,-,Yes,No,No
9013,26,2,Steal,4,No,No,4
9015,0,0,Steal,2,No,Yes,No
9015,1,1,Exchange,-,No,Yes,No
9015,2,2,Steal,0,No,Yes,4
9015,3,3,Income,-,Yes,No,No
9015,4,4,Exchange,-,No,Yes,No
9015,5,5,Steal,2,No,Yes,No
9015,6,0,Steal,2,No,Yes,No
9015,7,1,Tax,-,No,Yes,No
9015,8,2,Steal,3,No,No,4
9015,9,3,Assassinate,4,No,Yes,No
9015,10,4,Tax,-,No,Yes,No
9015,14,2,Steal,4,No,No,4
9015,16,4,Tax,-,Yes,No,No
9015,20,2,Steal,4,No,Yes,No
9015,22,4,Exchange,-,Yes,No,No
9015,26,2,Steal,4,No,No,4
9014,0,0,Tax,-,Yes,Yes,No
9014,1,1,Foreign Aid,-,No,No,2
9014,2,2,Tax,-,Yes,Yes,No
9014,3,3,Exchange,-,No,Yes,No
9014,4,4,Tax,-,No,Yes,No
9014,5,5,Income,-,Yes,No,No
9014,6,0,Income,-,Yes,No,No
9014,7,1,Steal,2,No,Yes,No
9014,8,2,Assassinate,4,No,No,5
9014,10,4,Foreign Aid,-,No,No,5
9014,11,5,Income,-,Yes,No,No
9014,12,0,Income,-,Yes,No,No
9014,13,1,Tax,-,No,Yes,No
9014,14,2,Steal,0,No,No,0
9014,16,4,Steal,0,No,Yes,No
9014,17,5,Income,-,Yes,No,No
9014,18,0,Steal,2,No,Yes,No
9014,20,2,Exchange,-,No,Yes,No
9014,23,5,Income,-,Yes,No,No
9014,24,0,Coup,5,Yes,No,No
9014,29,5,Income,-,Yes,No,No
9014,30,0,Income,-,Yes,No,No
9014,35,5,Assassinate,0,Yes,No,No
9016,0,0,Steal,2,No,Yes,No
9016,1,1,Exchange,-,No,Yes,No
9016,2,2,Steal,0,No,Yes,4
9016,3,3,Income,-,Yes,No,No
9016,4,4,Exchange,-,No,Yes,No
9016,5,5,Steal,2,No,Yes,No
9016,6,0,Steal,2,No,Yes,No
9016,7,1,Tax,-,No,Yes,No
9016,8,2,Steal,3,No,No,4
9016,9,3,Assassinate,4,No,Yes,No
9016,10,4,Tax,-,No,Yes,No
9016,14,2,Steal,4,No,No,4
9016,16,4,Tax,-,Yes,No,No
9016,20,2,Steal,4,No,Yes,No
9016,22,4,Exchange,-,Yes,No,No
9016,26,2,Steal,4,No,No,4
9017,0,0,Tax,-,Yes,Yes,No
9017,1,1,Foreign Aid,-,No,No,2
9017,2,2,Tax,-,Yes,Yes,No
9017,3,3,Exchange,-,No,Yes,No
9017,4,4,Tax,-,No,Yes,No
9017,5,5,Income,-,Yes,No,No
9017,6,0,Income,-,Yes,No,No
9017,7,1,Steal,2,No,Yes,No
9017,8,2,Assassinate,4,No,No,5
9017,10,4,Foreign Aid,-,No,No,5
9017,11,5,Income,-,Yes,No,No
9017,12,0,Income,-,Yes,No,No
9017,13,1,Tax,-,No,Yes,No
9017,14,2,Steal,0,No,No,0
9017,16,4,Steal,0,No,Yes,No
9017,17,5,Income,-,Yes,No,No
9017,18,0,Steal,2,No,Yes,No
9017,20,2,Exchange,-,No,Yes,No
9017,23,5,Income,-,Yes,No,No
9017,24,0,Coup,5,Yes,No,No
9017,29,5,Income,-,Yes,No,No
9017,30,0,Income,-,Yes,No,No
9017,35,5,Assassinate,0,Yes,No,No
9018,0,0,Tax,-,Yes,Yes,No
9018,1,1,Foreign Aid,-,No,No,2
9018,2,2,Tax,-,Yes,Yes,No
9018,3,3,Exchange,-,No,Yes,No
9018,4,4,Tax,-,No,Yes,No
9018,5,5,Income,-,Yes,No,No
9018,6,0,Income,-,Yes,No,No
9018,7,1,Steal,2,No,Yes,No
9018,8,2,Assassinate,4,No,No,5
9018,10,4,Foreign Aid,-,No,No,5
9018,11,5,Income,-,Yes,No,No
9018,12,0,Income,-,Yes,No,No
9018,13,1,Tax,-,No,Yes,No
9018,14,2,Steal,0,No,No,0
9018,16,4,Steal,0,No,Yes,No
9018,17,5,Income,-,Yes,No,No
9018,18,0,Steal,2,No,Yes,No
9018,20,2,Exchange,-,No,Yes,No
9018,23,5,Income,-,Yes,No,No
9018,24,0,Coup,5,Yes,No,No
9018,29,5,Income,-,Yes,No,No
9018,30,0,Income,-,Yes,No,No
9018,35,5,Assassinate,0,Yes,No,No
9000,0,0,Steal,1,No,Yes,No
9000,1,1,Income,-,Yes,No,No
9000,2,2,Steal,1,No,Yes,No
9000,3,3,Steal,1,No,Yes,4
9000,4,4,Tax,-,No,Yes,No
9000,5,5,Foreign Aid,-,Yes,No,No
9000,7,1,Steal,5,No,Yes,3
9000,9,3,Steal,5,No,No,1
9000,10,4,Tax,-,No,Yes,No
9000,11,5,Foreign Aid,-,Yes,No,No
9000,13,1,Income,-,Yes,No,No
9000,15,3,Income,-,Yes,No,No
9000,17,5,Assassinate,1,Yes,Yes,No
9000,19,1,Income,-,Yes,No,No
9000,21,3,Tax,-,No,Yes,No
9000,23,5,Exchange,-,No,Yes,No
9000,25,1,Exchange,-,Yes,No,No
9000,27,3,Steal,1,Yes,Yes,No
9000,31,1,Exchange,-,No,Yes,No
8990,0,0,Steal,2,No,Yes,No
8990,1,1,Steal,0,No,Yes,2
8990,2,2,Tax,-,No,Yes,No
8990,3,3,Steal,2,No,Yes,No
8990,4,4,Steal,5,No,Yes,1
8990,5,5,Exchange,-,No,Yes,No
8990,6,0,Tax,-,Yes,Yes,No
8990,7,1,Steal,0,No,Yes,No
8990,8,2,Foreign Aid,-,No,No,4
8990,10,4,Tax,-,No,Yes,No
8990,12,0,Tax,-,Yes,No,No
8990,13,1,Steal,0,No,No,4
8990,16,4,Steal,1,No,Yes,No
8990,18,0,Foreign Aid,-,Yes,No,No
8990,22,4,Steal,0,No,No,0
8990,24,0,Coup,4,Yes,No,No
8983,0,0,Steal,2,No,Yes,No
8983,1,1,Steal,0,No,Yes,3
8983,2,2,Foreign Aid,-,No,No,4
8983,3,3,Exchange,-,Yes,Yes,No
8983,4,4,Income,-,Yes,No,No
8983,5,5,Foreign Aid,-,No,No,2
8983,7,1,Steal,4,No,Yes,No
8983,8,2,Tax,-,Yes,Yes,No
8983,9,3,Steal,2,No,No,2
8983,10,4,Foreign Aid,-,Yes,No,No
8983,14,2,Tax,-,Yes,No,No
8983,15,3,Foreign Aid,-,Yes,No,No
8983,16,4,Income,-,Yes,No,No
8983,20,2,Exchange,-,Yes,No,No
8983,21,3,Steal,2,Yes,Yes,No
8983,22,4,Assassinate,2,No,No,2
8983,26,2,Assassinate,4,No,Yes,No
8983,27,3,Steal,4,No,Yes,No
8983,28,4,Exchange,-,Yes,No,No
8983,32,2,Steal,4,No,Yes,No
8983,33,3,Tax,-,Yes,No,No
8983,34,4,Income,-,Yes,No,No
8983,39,3,Coup,4,Yes,No,No
9023,0,0,Foreign Aid,-,No,No,3
9023,1,1,Income,-,Yes,No,No
9023,2,2,Steal,5,No,Yes,1
9023,3,3,Steal,2,No,Yes,No
9023,4,4,Steal,1,No,Yes,No
9023,5,5,Steal,2,No,Yes,No
9023,6,0,Steal,2,No,Yes,No
9023,7,1,Tax,-,No,Yes,No
9023,8,2,Steal,1,No,Yes,1
9023,11,5,Exchange,-,No,Yes,No
9023,12,0,Foreign Aid,-,Yes,No,No
9023,13,1,Tax,-,No,Yes,No
9023,18,0,Assassinate,1,No,No,1
9024,0,0,Steal,1,No,Yes,1
9024,1,1,Income,-,Yes,No,No
9024,2,2,Exchange,-,Yes,Yes,No
9024,3,3,Exchange,-,No,Yes,No
9024,4,4,Steal,3,No,Yes,No
9024,6,0,Steal,1,No,Yes,No
9024,7,1,Assassinate,2,No,Yes,No
9024,8,2,Exchange,-,Yes,Yes,No
9024,9,3,Steal,0,No,Yes,No
9024,12,0,Exchange,-,No,Yes,No
9024,13,1,Income,-,Yes,No,No
9024,14,2,Exchange,-,Yes,No,No
9024,18,0,Steal,2,No,No,1
9024,19,1,Foreign Aid,-,No,No,0
9024,20,2,Exchange,-,Yes,Yes,No
9024,24,0,Steal,2,No,Yes,No
9024,25,1,Steal,0,No,No,No
9024,26,2,Exchange,-,Yes,No,No
9024,31,1,Income,-,Yes,No,No
9024,32,2,Exchange,-,Yes,No,No
9024,37,1,Income,-,Yes,No,No
9024,38,2,Exchange,-,No,Yes,No
9024,43,1,Exchange,-,Yes,Yes,No
9026,0,0,Steal,2,No,Yes,No
9026,1,1,Tax,-,Yes,Yes,No
9026,2,2,Exchange,-,Yes,Yes,No
9026,4,4,Steal,2,No,Yes,0
9026,5,5,Steal,2,No,Yes,No
9026,6,0,Income,-,Yes,No,No
9026,7,1,Foreign Aid,-,Yes,No,No
9026,8,2,Exchange,-,No,Yes,No
9026,10,4,Tax,-,No,Yes,No
9026,12,0,Steal,2,No,No,4
9026,13,1,Steal,2,No,Yes,No
9026,14,2,Exchange,-,Yes,No,No
9026,16,4,Foreign Aid,-,Yes,No,No
9026,18,0,Assassinate,2,Yes,Yes,No
9027,0,0,Steal,1,No,Yes,1
9027,1,1,Income,-,Yes,No,No
9027,2,2,Exchange,-,Yes,Yes,No
9027,3,3,Exchange,-,No,Yes,No
9027,4,4,Steal,3,No,Yes,No
9027,6,0,Steal,1,No,Yes,No
9027,7,1,Assassinate,2,No,Yes,No
9027,8,2,Exchange,-,Yes,Yes,No
9027,9,3,Steal,0,No,Yes,No
9027,12,0,Exchange,-,No,Yes,No
9027,13,1,Income,-,Yes,No,No
9027,14,2,Exchange,-,Yes,No,No
9027,18,0,Steal,2,No,No,1
9027,19,1,Foreign Aid,-,No,No,0
9027,20,2,Exchange,-,Yes,Yes,No
9027,24,0,Steal,2,No,Yes,No
9027,25,1,Steal,0,No,No,No
9027,26,2,Exchange,-,Yes,No,No
9027,31,1,Income,-,Yes,No,No
9027,32,2,Exchange,-,Yes,No,No
9027,37,1,Income,-,Yes,No,No
9027,38,2,Exchange,-,No,Yes,No
9027,43,1,Exchange,-,Yes,Yes,No
9028,0,0,Steal,2,No,Yes,No
9028,1,1,Exchange,-,Yes,Yes,No
9028,2,2,Steal,5,No,Yes,No
9028,3,3,Tax,-,No,Yes,No
9028,4,4,Income,-,Yes,No,No
9028,5,5,Steal,4,No,No,1
9028,7,1,Income,-,Yes,No,No
9028,8,2,Exchange,-,No,Yes,No
9028,10,4,Steal,5,No,Yes,No
9028,11,5,Steal,1,No,No,1
9028,13,1,Income,-,Yes,No,No
9028,16,4,Assassinate,5,No,Yes,No
9028,19,1,Income,-,Yes,No,No
9028,22,4,Tax,-,Yes,No,No
9028,25,1,Exchange,-,Yes,No,No
9028,28,4,Foreign Aid,-,No,No,1
9028,31,1,Tax,-,Yes,Yes,No
9028,34,4,Exchange,-,Yes,No,No
9028,37,1,Tax,-,Yes,No,No
9028,40,4,Exchange,-,No,Yes,No
9025,0,0,Steal,1,No,Yes,1
9025,1,1,Income,-,Yes,No,No
9025,2,2,Exchange,-,Yes,Yes,No
9025,3,3,Exchange,-,No,Yes,No
9025,4,4,Steal,3,No,Yes,No
9025,6,0,Steal,1,No,Yes,No
9025,7,1,Assassinate,2,No,Yes,No
9025,8,2,Exchange,-,Yes,Yes,No
9025,9,3,Steal,0,No,Yes,No
9025,12,0,Exchange,-,No,Yes,No
9025,13,1,Income,-,Yes,No,No
9025,14,2,Exchange,-,Yes,No,No
9025,18,0,Steal,2,No,No,1
9025,19,1,Foreign Aid,-,No,No,0
9025,20,2,Exchange,-,Yes,Yes,No
9025,24,0,Steal,2,No,Yes,No
9025,25,1,Steal,0,No,No,No
9025,26,2,Exchange,-,Yes,No,No
9025,31,1,Income,-,Yes,No,No
9025,32,2,Exchange,-,Yes,No,No
9025,37,1,Income,-,Yes,No,No
9025,38,2,Exchange,-,No,Yes,No
9025,43,1,Exchange,-,Yes,Yes,No
9029,0,0,Steal,4,No,Yes,2
9029,2,2,Steal,0,No,Yes,No
9029,3,3,Steal,0,No,Yes,No
9029,4,4,Steal,5,No,Yes,No
9029,5,5,Steal,4,No,Yes,No
9029,6,0,Steal,2,Yes,Yes,No
9029,8,2,Income,-,Yes,No,No
9029,11,5,Tax,-,Yes,No,No
9029,12,0,Steal,5,Yes,No,No
9029,14,2,Foreign Aid,-,No,No,5
9029,17,5,Income,-,Yes,No,No
9029,18,0,Steal,5,No,Yes,No
9029,20,2,Tax,-,Yes,No,No
9029,23,5,Steal,2,No,Yes,No
9029,24,0,Steal,2,Yes,No,No
9029,26,2,Tax,-,Yes,No,No
9029,30,0,Steal,2,Yes,No,No
9029,32,2,Assassinate,0,No,No,0
9029,36,0,Coup,2,Yes,No,No
9029,38,2,Income,-,Yes,No,No
9029,42,0,Steal,2,No,No,No
9030,0,0,Exchange,-,No,Yes,No
9030,1,1,Steal,2,No,Yes,2
9030,2,2,Tax,-,Yes,No,No
9030,3,3,Tax,-,No,Yes,No
9030,4,4,Steal,5,No,Yes,No
9030,5,5,Steal,2,No,No,1
9030,7,1,Tax,-,Yes,No,No
9030,8,2,Tax,-,Yes,No,No
9030,10,4,Exchange,-,Yes,No,No
9030,11,5,Steal,4,No,Yes,No
9030,13,1,Foreign Aid,-,No,No,4
9030,14,2,Coup,4,Yes,No,No
9030,17,5,Steal,2,No,Yes,No
9030,19,1,Assassinate,2,Yes,No,No
9021,0,0,Tax,-,Yes,Yes,No
9021,1,1,Foreign Aid,-,No,No,2
9021,2,2,Tax,-,Yes,Yes,No
9021,3,3,Exchange,-,No,Yes,No
9021,4,4,Tax,-,No,Yes,No
9021,5,5,Income,-,Yes,No,No
9021,6,0,Income,-,Yes,No,No
9021,7,1,Steal,2,No,Yes,No
9021,8,2,Assassinate,4,No,No,5
9021,10,4,Foreign Aid,-,No,No,5
9021,11,5,Income,-,Yes,No,No
9021,12,0,Income,-,Yes,No,No
9021,13,1,Tax,-,No,Yes,No
9021,14,2,Steal,0,No,No,0
9021,16,4,Steal,0,No,Yes,No
9021,17,5,Income,-,Yes,No,No
9021,18,0,Steal,2,No,Yes,No
9021,20,2,Exchange,-,No,Yes,No
9021,23,5,Income,-,Yes,No,No
9021,24,0,Coup,5,Yes,No,No
9021,29,5,Income,-,Yes,No,No
9021,30,0,Income,-,Yes,No,No
9021,35,5,Assassinate,0,Yes,No,No
9031,0,0,Tax,-,Yes,Yes,No
9031,1,1,Steal,0,No,Yes,No
9031,2,2,Foreign Aid,-,Yes,No,No
9031,3,3,Tax,-,No,Yes,No
9031,4,4,Tax,-,No,Yes,No
9031,5,5,Foreign Aid,-,No,No,2
9031,6,0,Tax,-,No,Yes,No
9031,8,2,Assassinate,5,No,No,4
9031,10,4,Steal,2,No,Yes,No
9031,11,5,Steal,2,Yes,No,No
9031,14,2,Income,-,Yes,No,No
9031,17,5,Steal,2,Yes,No,No
9031,20,2,Income,-,Yes,No,No
9031,23,5,Steal,2,Yes,Yes,No
9031,26,2,Tax,-,No,Yes,No
9031,29,5,Income,-,Yes,No,No
9031,32,2,Tax,-,Yes,No,No
9031,35,5,Tax,-,No,Yes,No
9031,38,2,Tax,-,Yes,No,No
9031,41,5,Steal,2,Yes,No,No
9031,44,2,Exchange,-,No,Yes,No
9032,0,0,Tax,-,Yes,Yes,No
9032,1,1,Steal,0,No,Yes,No
9032,2,2,Foreign Aid,-,Yes,No,No
9032,3,3,Tax,-,No,Yes,No
9032,4,4,Tax,-,No,Yes,No
9032,5,5,Foreign Aid,-,No,No,2
9032,6,0,Tax,-,No,Yes,No
9032,8,2,Assassinate,5,No,No,4
9032,10,4,Steal,2,No,Yes,No
9032,11,5,Steal,2,Yes,No,No
9032,14,2,Income,-,Yes,No,No
9032,17,5,Steal,2,Yes,No,No
9032,20,2,Income,-,Yes,No,No
9032,23,5,Steal,2,Yes,Yes,No
9032,26,2,Tax,-,No,Yes,No
9032,29,5,Income,-,Yes,No,No
9032,32,2,Tax,-,Yes,No,No
9032,35,5,Tax,-,No,Yes,No
9032,38,2,Tax,-,Yes,No,No
9032,41,5,Steal,2,Yes,No,No
9032,44,2,Exchange,-,No,Yes,No
9020,0,0,Steal,4,No,Yes,2
9020,1,1,Steal,4,No,Yes,No
9020,2,2,Income,-,Yes,No,No
9020,3,3,Steal,2,No,Yes,No
9020,4,4,Income,-,Yes,No,No
9020,5,5,Foreign Aid,-,Yes,No,No
9020,6,0,Income,-,Yes,No,No
9020,8,2,Steal,5,No,Yes,No
9020,11,5,Assassinate,0,No,Yes,No
9020,12,0,Foreign Aid,-,No,No,5
9020,14,2,Income,-,Yes,No,No
9020,17,5,Income,-,Yes,No,No
9020,18,0,Assassinate,2,No,No,5
9020,23,5,Income,-,Yes,No,No
9020,24,0,Exchange,-,No,Yes,No
9033,0,0,Income,-,Yes,No,No
9033,1,1,Foreign Aid,-,No,No,0
9033,2,2,Steal,1,No,Yes,5
9033,3,3,Exchange,-,No,Yes,No
9033,4,4,Exchange,-,No,Yes,No
9033,5,5,Tax,-,No,Yes,No
9033,6,0,Assassinate,1,No,Yes,No
9033,7,1,Income,-,Yes,No,No
9033,8,2,Tax,-,Yes,No,No
9033,10,4,Income,-,Yes,No,No
9033,11,5,Income,-,Yes,No,No
9033,13,1,Tax,-,Yes,Yes,No
9033,14,2,Tax,-,Yes,No,No
9033,16,4,Assassinate,5,No,No,5
9033,17,5,Exchange,-,No,Yes,No
9033,19,1,Foreign Aid,-,No,No,2
9033,20,2,Tax,-,No,Yes,No
9033,22,4,Steal,2,No,Yes,No
9033,23,5,Assassinate,1,Yes,No,No
9033,25,1,Tax,-,Yes,No,No
9033,26,2,Assassinate,5,No,Yes,No
9033,29,5,Income,-,Yes,No,No
9033,31,1,Assassinate,5,No,No,5
9033,35,5,Income,-,Yes,No,No
9033,37,1,Tax,-,Yes,No,No
9033,41,5,Tax,-,Yes,No,No
9033,43,1,Coup,5,Yes,No,No
9034,0,0,Tax,-,Yes,Yes,No
9034,1,1,Steal,0,No,Yes,No
9034,2,2,Foreign Aid,-,Yes,No,No
9034,3,3,Tax,-,No,Yes,No
9034,4,4,Tax,-,No,Yes,No
9034,5,5,Foreign Aid,-,No,No,2
9034,6,0,Tax,-,No,Yes,No
9034,8,2,Assassinate,5,No,No,4
9034,10,4,Steal,2,No,Yes,No
9034,11,5,Steal,2,Yes,No,No
9034,14,2,Income,-,Yes,No,No
9034,17,5,Steal,2,Yes,No,No
9034,20,2,Income,-,Yes,No,No
9034,23,5,Steal,2,Yes,Yes,No
9034,26,2,Tax,-,No,Yes,No
9034,29,5,Income,-,Yes,No,No
9034,32,2,Tax,-,Yes,No,No
9034,35,5,Tax,-,No,Yes,No
9034,38,2,Tax,-,Yes,No,No
9034,41,5,Steal,2,Yes,No,No
9034,44,2,Exchange,-,No,Yes,No
9036,0,0,Exchange,-,Yes,Yes,No
9036,1,1,Tax,-,No,Yes,No
9036,2,2,Steal,4,No,Yes,No
9036,3,3,Tax,-,No,Yes,No
9036,4,4,Steal,2,No,Yes,5
9036,5,5,Foreign Aid,-,No,No,4
9036,6,0,Tax,-,No,Yes,No
9036,8,2,Steal,5,No,Yes,No
9036,10,4,Steal,0,No,Yes,5
9036,11,5,Tax,-,No,Yes,No
9036,12,0,Income,-,Yes,No,No
9036,16,4,Foreign Aid,-,Yes,No,No
9036,17,5,Income,-,Yes,No,No
9036,18,0,Assassinate,4,No,Yes,No
9036,22,4,Assassinate,5,No,Yes,No
9036,23,5,Steal,4,Yes,No,No
9036,28,4,Foreign Aid,-,Yes,No,No
9036,29,5,Assassinate,4,No,Yes,No
9022,0,0,Foreign Aid,-,No,No,3
9022,1,1,Income,-,Yes,No,No
9022,2,2,Steal,5,No,Yes,1
9022,3,3,Steal,2,No,Yes,No
9022,4,4,Steal,1,No,Yes,No
9022,5,5,Steal,2,No,Yes,No
9022,6,0,Steal,2,No,Yes,No
9022,7,1,Tax,-,No,Yes,No
9022,8,2,Steal,1,No,Yes,1
9022,11,5,Exchange,-,No,Yes,No
